id,uuid,question,assessment_id,user_id,options,correct_answer,question_score,class_id,subject_id,is_synced,created_at,updated_at
1488,985c6f3f-020d-45f5-acec-c43419222827,"According to the Social Norms Theory, individuals' behavior is most influenced by:",2,1,"[""Actual norms"", ""Misperceptions of perceived norms"", ""Government regulations"", ""Their own beliefs""]","Misperceptions of perceived norms",2,3,12,0,"2023-09-27 08:48:54","2023-09-27 08:48:54"
1489,05255319-bbda-4d22-8c3b-61b4d5d6a964,"What is the main objective of social norms interventions?",2,1,"[""Promote problem behaviors"", ""Maintain misperceptions of norms"", ""Correct misperceptions of norms"", ""Encourage peer pressure""]","Correct misperceptions of norms",2,3,12,0,"2023-09-27 08:48:54","2023-09-27 08:48:54"
1490,d2bbe0f5-9e22-4afc-87e7-22bdf5e64a98,"Which phase of a social norms media campaign involves evaluating the effectiveness of the message?",2,1,"[""Assessment"", ""Selection of the normative message"", ""Testing the message with the target group"", ""Evaluation of the message""]","Evaluation of the message",2,3,12,0,"2023-09-27 08:48:54","2023-09-27 08:48:54"
1491,416260bb-3e83-4684-8acc-7ea59aa4458a,"Social norms media campaigns are typically funded by:",2,1,"[""Only federal agencies"", ""Only state agencies"", ""Various sources, including federal agencies, state agencies, foundations, non-profits, and sometimes industry"", ""Private individuals""]","Various sources, including federal agencies, state agencies, foundations, non-profits, and sometimes industry",2,3,12,0,"2023-09-27 08:48:54","2023-09-27 08:48:54"
1492,9c3bde02-7eb8-42e2-8f77-7fd2d619eaf7,"What is a potential limitation of Social Norms Theory when participants have misperceptions?",2,1,"[""Participants readily accept the initial message"", ""Participants do not question the initial message"", ""Information must be presented in a reliable way to correct misperceptions"", ""Misperceptions have no impact on interventions""]","Information must be presented in a reliable way to correct misperceptions",2,3,12,0,"2023-09-27 08:48:54","2023-09-27 08:48:54"
1493,62fb77f0-ad6f-4c66-9ba9-e37884170814,"Poor data collection in the initial stages of a social norms campaign can lead to:",2,1,"[""Increased campaign effectiveness"", ""Unreliable data and poor message choice"", ""Greater credibility among participants"", ""Reduced funding opportunities""]","Unreliable data and poor message choice",2,3,12,0,"2023-09-27 08:48:54","2023-09-27 08:48:54"
1494,1749ecf5-9ccb-4c6c-89e6-296b1560e2ae,"In the context of social norms campaigns, what is meant by the ""dose"" of the message?",2,1,"[""The cost of delivering the message"", ""The physical size of the message"", ""The amount of the message received by the target population"", ""The message's tone and language""]","The amount of the message received by the target population",2,3,12,0,"2023-09-27 08:48:54","2023-09-27 08:48:54"
1495,3100a12a-9208-41c0-becf-83385be7425e,"Social norms interventions are most effective when presented in:",2,1,"[""Passive, one-way formats"", ""Non-interactive formats"", ""Interactive formats that actively engage the target audience"", ""Written formats only""]","Interactive formats that actively engage the target audience",2,3,12,0,"2023-09-27 08:48:54","2023-09-27 08:48:54"
1496,50dc5c75-e4af-4dc4-a1a7-564d3781afb1,"What is the main focus of the Social Norms Theory?",2,1,"[""Changing government policies"", ""Correcting misperceptions at the group level"", ""Individual counseling"", ""Punishing deviant behaviors""]","Correcting misperceptions at the group level",2,3,12,0,"2023-09-27 08:48:54","2023-09-27 08:48:54"
1497,7d744477-f535-4776-8080-de04e064d19e,"The Social-Ecological Model examines behaviors based on characteristics of individuals, communities, nations, and levels in between to develop strategies for:",2,1,"[""Identifying the strongest individuals"", ""Promoting wellbeing in societies"", ""Isolating individual factors"", ""Exploring historical contexts""]","Promoting wellbeing in societies",2,3,12,0,"2023-09-27 08:48:55","2023-09-27 08:48:55"
1498,1522d1cd-ff90-4304-87a8-487b3d1a67ff,"Which approach, considering multiple levels of the Social-Ecological Model, focuses on facilitating discussions about beneficial and harmful practices in societies?",2,1,"[""Traditional medicine"", ""Social change communication (SCC)"", ""Individual counseling"", ""Pharmacological intervention""]","Social change communication (SCC)",2,3,12,0,"2023-09-27 08:48:55","2023-09-27 08:48:55"
1499,839370f1-522f-466c-a89a-f518cff01d95,"At which level of the Social-Ecological Model do characteristics like age, education level, and economic status influence behavior?",2,1,"[""Interpersonal"", ""Community"", ""Organizational"", ""Individual""]",Individual,2,3,12,0,"2023-09-27 08:48:55","2023-09-27 08:48:55"
1500,560a0b3c-fe3c-450f-9d0f-5f1c430457b1,"Families, friends, and traditions play a significant role in shaping behavior at which level of the Social-Ecological Model?",2,1,"[""Policy/Enabling Environment"", ""Community"", ""Interpersonal"", ""Organizational""]",Interpersonal,2,3,12,0,"2023-09-27 08:48:55","2023-09-27 08:48:55"
1501,976ccfad-a8a6-450e-8117-12e094b790d9,"The networks between organizations and institutions within a greater community are the focus of which level in the Social-Ecological Model?",2,1,"[""Individual"", ""Interpersonal"", ""Community"", ""Organizational""]",Community,2,3,12,0,"2023-09-27 08:48:55","2023-09-27 08:48:55"
1502,532f068e-503d-4b15-8a60-ed28cceb18ce,"Which level of the model includes organizations that often enforce behavior-determining regulations and restrictions?",2,1,"[""Community"", ""Individual"", ""Organizational"", ""Policy/Enabling Environment""]",Organizational,2,3,12,0,"2023-09-27 08:48:55","2023-09-27 08:48:55"
1503,d4fdceac-27ef-42c8-9ea3-8150e4256294,"Policies and laws enacted at various levels (local, national, and global) make up which level of the Social-Ecological Model?",2,1,"[""Individual"", ""Interpersonal"", ""Community"", ""Policy/Enabling Environment""]","Policy/Enabling Environment",2,3,12,0,"2023-09-27 08:48:55","2023-09-27 08:48:55"
1504,6e0eca66-bdb1-470e-b5ab-e6106a861ee1,"The Social-Ecological Model may oversimplify complex interactions by:",2,1,"[""Emphasizing cultural factors"", ""Considering dynamic feedback loops"", ""Reducing interactions to distinct levels"", ""Prioritizing power dynamics""]","Reducing interactions to distinct levels",2,3,12,0,"2023-09-27 08:48:55","2023-09-27 08:48:55"
1505,5b0b0001-45cd-4ddf-9f07-ae35637d1148,"A limitation of the model is its lack of emphasis on:",2,1,"[""Cultural norms and values"", ""Power dynamics and social inequalities"", ""Organizational structures"", ""Historical contexts""]","Power dynamics and social inequalities",2,3,12,0,"2023-09-27 08:48:55","2023-09-27 08:48:55"
1506,2562579d-1b47-4384-a8c5-66ef3dce2dde,"The model may not fully consider the influence of which factors on health behaviors and outcomes?",2,1,"[""Cultural norms and values"", ""Economic status"", ""Historical contexts"", ""Organizational structures""]","Cultural norms and values",2,3,12,0,"2023-09-27 08:48:55","2023-09-27 08:48:55"
1507,c3e8c9f2-7418-4fdc-925f-1eefd039ce52,"The Social-Ecological Model may require additional theories and frameworks to inform:",2,1,"[""Data collection methods"", ""Selection of specific interventions"", ""Historical analyses"", ""Organizational structures""]","Selection of specific interventions",2,3,12,0,"2023-09-27 08:48:55","2023-09-27 08:48:55"
1508,786d0d51-38d1-4c4c-88b6-278740999ca0,"Applying the model in practice can be challenging due to the complexity of interactions and the need for:",2,1,"[""Reductionist approaches"", ""Multi-level interventions"", ""Isolated interventions"", ""Single-level strategies""]","Multi-level interventions",2,3,12,0,"2023-09-27 08:48:55","2023-09-27 08:48:55"
1509,b6d764f3-2192-4809-9de2-7d03a114ec05,"The Social-Ecological Model emphasizes the importance of considering:",2,1,"[""A single level of influence"", ""Power dynamics only"", ""Multiple levels of influence"", ""Static interactions""]","Multiple levels of influence",2,3,12,0,"2023-09-27 08:48:55","2023-09-27 08:48:55"
1510,3c13afb5-c77d-493e-8cb0-560dbba023cf,"Which approach is considered valuable for understanding and addressing health behaviors and outcomes?",2,1,"[""Singular-level analysis"", ""Multi-level interventions only"", ""The Social-Ecological Model"", ""Reductionist perspectives""]","The Social-Ecological Model",2,3,12,0,"2023-09-27 08:48:55","2023-09-27 08:48:55"
1511,0bbd6159-80b9-4495-b1bd-666fffc549b4,"The focus of Social-Ecological Model is primarily on:",2,1,"[""Individual characteristics"", ""Organizational structures"", ""Cultural norms"", ""Power dynamics""]","Individual characteristics",2,3,12,0,"2023-09-27 08:48:55","2023-09-27 08:48:55"
1512,c1b41ecf-d770-432f-ad70-a94d2c616351,"Communities use Social Change Communication (SCC) to",2,1,"[""Promote violence between individuals"", ""Encourage harmful practices"", ""Facilitate discussions about societal practices"", ""Isolate individual behaviors""]","Facilitate discussions about societal practices",2,3,12,0,"2023-09-27 08:48:55","2023-09-27 08:48:55"
1513,e006bc6e-f1b6-40cd-94d3-d02e3310dfaa,"____ is a person to person, face to face interaction in which the provider gives adequate information which will enable a client make informed decision about his/her health",2,1,"[""Interaction "", ""Counseling"", ""Discussions "", ""Praise ""]",Counseling,2,3,13,0,"2023-09-28 06:53:19","2023-09-28 06:53:19"
1514,dd6a14b1-5829-4989-82dc-9081a726efbb,"Importance of counselling includes all expect ",2,1,"[""Counselling helps the client to understand his/her feelings "", ""It empowers clients to make her decision "", ""It helps motivate, encourage client and families adopt new health behaviours "", ""To make a clearer view for the field ""]","To make a clearer view for the field ",2,3,13,0,"2023-09-28 06:53:19","2023-09-28 06:53:19"
1515,19f652ed-bb09-408b-8ac1-fd98463a04ca,"Skills and techniques for counselling used involve all except",2,1,"[""Observation "", ""Active listening "", ""Reflecting "", ""Factorizing""]",Factorizing,2,3,13,0,"2023-09-28 06:53:19","2023-09-28 06:53:19"
1516,730bd569-a0aa-4ac8-b29f-0129a2490321,"A client comes in after several hours Labour, the possible responses by a midwife include: ",2,1,"[""You did well to come here for help "", ""Why did you not come immediately labour started "", ""Count yourself lucky "", ""When did that labour start ""]","You did well to come here for help ",2,3,13,0,"2023-09-28 06:53:19","2023-09-28 06:53:19"
1517,26975e47-1dc9-4b71-97b4-af2ce83432b0,"A client is in labour room, the midwife possible response while client is pushing is ",2,1,"[""Good, you are pushing well, well done "", ""Stop pushing on your throat "", ""Push this baby out at once "", ""You need to do this thing and go away ""]","Good, you are pushing well, well done ",2,3,13,0,"2023-09-28 06:53:19","2023-09-28 06:53:19"
1518,d68002a4-c064-4846-b99c-fe38e16f374e,"____ is a technique for learning from the client specific information or general feelings and concerns ",2,1,"[""Answers "", ""Interaction "", ""Questioning "", ""Probbing ""]","Questioning ",2,3,13,0,"2023-09-28 06:53:19","2023-09-28 06:53:19"
1519,ad6161a5-4d38-4d2d-9ded-38becfce0b6f,"One of these is not part of the acronym GATHER ",2,1,"[""Greet the patient politely and warmly, introduce yourself and offer him or her a sit "", ""Ask about herself, her family and how she is feeling. Ask how you can help. Access her knowledge and need "", ""Tell her what is going to happen during her visit and about any other specific issues concerning her condition/concern "", ""Repeat all what you have said to her ""]","Repeat all what you have said to her ",2,3,13,0,"2023-09-28 06:53:19","2023-09-28 06:53:19"
1520,f227c66c-1daa-4741-a724-f788f12a50ce,"The following are qualities of a good healthcare provider in counselling except ",2,1,"[""Passion for work and desire to help people "", ""Respect for people "", ""Judge and criticize "", ""Ability to maintain confidentiality""]","Judge and criticize ",2,3,13,0,"2023-09-28 06:53:19","2023-09-28 06:53:19"
1521,822c90f4-7aa0-4b54-8768-c3faf5f38b9e,"The following are responsibilities of provider in counselling except ",2,1,"[""The provider should assist the client to make choice "", ""Provide conducive environment and prosper sitting arrangement "", ""Ensure adequate record keeping of counselling "", ""Use ambiguous and unfamiliar language ""]","Use ambiguous and unfamiliar language ",2,3,13,0,"2023-09-28 06:53:19","2023-09-28 06:53:19"
1522,10d141ba-d0d9-4b32-8c30-2fc6b1db3540,"One of these is not part of the acronym ROLES ",2,1,"[""Relax "", ""Open-Up"", ""Listen "", ""Eye Contact ""]","Listen ",2,3,13,0,"2023-09-28 06:53:19","2023-09-28 06:53:19"
1523,ca231db0-71a1-440a-bac8-d8e11bb31ad0,"Breast milk contains ____ of water a baby needs even in very hot weather ",2,1,"[""80 - 90% "", ""60 - 90% "", 1, ""70 - 100% ""]","80 - 90% ",2,3,13,0,"2023-09-28 06:53:19","2023-09-28 06:53:19"
1524,d9468d3c-8090-4c64-9e39-2981726abcc4,"____ feeding is the feeding of infants on breast milk ONLY without adding other fluid ",2,1,"[""Complementary feeding "", ""Exclusive breast "", ""Homogenized milk "", ""Supplementary foods ""]","Exclusive breast ",2,3,13,0,"2023-09-28 06:53:19","2023-09-28 06:53:19"
1525,c3a3364a-4348-4477-b773-40b9e76d9108,"The first milk after child birth is the fluids and yellowish in colour milk called ",2,1,"[""Protein milk "", ""Homogenized milk "", ""Raw milk "", ""Colostrum  ""]","Colostrum  ",2,3,13,0,"2023-09-28 06:53:19","2023-09-28 06:53:19"
1526,ad02b66a-2b6c-4daf-8a36-85fa87547635,"Manually expressed breast milk expressed by working class mother should be key in a ____ or ____",2,1,"[""Bowl of water or behind water clay pot "", ""Behind a clay pot "", ""Bowl of clean water or cool refrigerator "", ""Behind a cupboard or inside a cupboard ""]","Bowl of clean water or cool refrigerator ",2,3,13,0,"2023-09-28 06:53:19","2023-09-28 06:53:19"
1527,387c5363-fb2d-46e8-9ffe-a94548b9811b,"Successful breastfeeding starts from the advise received during ante-natal period as follow except ",2,1,"[""Maintain breast hygiene before and after delivery "", ""Always put to breast on demand "", ""Always wear adequate breast support e.g fitting brassier or binder "", ""Note size of genitalia ""]","Note size of genitalia ",2,3,13,0,"2023-09-28 06:53:19","2023-09-28 06:53:19"
1528,f67dd364-db28-48bc-9096-06cbc7741150,"Techniques of successful breastfeeding involves all except ",2,1,"[""Position mother well with back supported "", ""Bring baby to the breast and not breast to the baby "", ""Love most part of the dark part of the breast (areola) into the baby’s mouth "", ""Bring breast to the baby not baby to the breast ""]","Bring breast to the baby not baby to the breast ",2,3,13,0,"2023-09-28 06:53:19","2023-09-28 06:53:19"
